Transaction_ID,City,Location,Transaction_Date,Transaction_Type,Property_Type,Price,Formatted Price
TXN03522,Visakhapatnam,MVP Colony,2018-04-15,Lease,Industrial,8287000.0,"₹ 82,87,000 (82.87 Lakh)"
TXN03523,Visakhapatnam,Kurmannapalem,2025-10-15,Resale,Agricultural,3789000.0,"₹ 37,89,000 (37.89 Lakh)"
TXN03524,Rajahmundry,Innespeta,2022-02-26,Resale,Agricultural,8363000.0,"₹ 83,63,000 (83.63 Lakh)"
TXN03525,Guntur,Amaravathi Road,2026-07-17,Lease,Residential,13376000.0,"₹ 1,33,76,000 (1.34 Crore)"
TXN03526,Kadapa,Kadapa City,2020-09-13,Sale,Industrial,10218000.0,"₹ 1,02,18,000 (1.02 Crore)"
TXN03527,Guntur,Gorantla,2015-10-20,Lease,Industrial,6891000.0,"₹ 68,91,000 (68.91 Lakh)"
TXN03528,Rajahmundry,Hukumpeta,2018-06-05,Resale,Commercial,34658000.0,"₹ 3,46,58,000 (3.47 Crore)"
TXN03529,Kakinada,Bhanugudi,2026-09-12,Lease,Residential,21938000.0,"₹ 2,19,38,000 (2.19 Crore)"
TXN03530,Kadapa,Kadapa City,2023-10-18,Lease,Industrial,10596000.0,"₹ 1,05,96,000 (1.06 Crore)"
TXN03531,Kurnool,C-Camp,2024-07-04,Lease,Commercial,26094000.0,"₹ 2,60,94,000 (2.61 Crore)"
TXN03532,Visakhapatnam,Kurmannapalem,2023-01-25,Sale,Agricultural,3821000.0,"₹ 38,21,000 (38.21 Lakh)"
TXN03533,Vijayawada,Enikepadu,2022-11-05,Sale,Agricultural,8827000.0,"₹ 88,27,000 (88.27 Lakh)"
TXN03534,Kurnool,C-Camp,2022-09-28,Sale,Industrial,27201000.0,"₹ 2,72,01,000 (2.72 Crore)"
TXN03535,Kakinada,Bhanugudi,2024-12-18,Resale,Residential,22253000.0,"₹ 2,22,53,000 (2.23 Crore)"
TXN03536,Anantapur,Gooty Road,2018-08-04,Resale,Agricultural,10086000.0,"₹ 1,00,86,000 (1.01 Crore)"
TXN03537,Rajahmundry,Innespeta,2016-08-06,Resale,Agricultural,9018000.0,"₹ 90,18,000 (90.18 Lakh)"
TXN03538,Kurnool,Abbas Nagar,2017-07-15,Resale,Residential,32441000.0,"₹ 3,24,41,000 (3.24 Crore)"
TXN03539,Kakinada,Jagannaickpur,2019-06-17,Resale,Agricultural,7257000.0,"₹ 72,57,000 (72.57 Lakh)"
TXN03540,Anantapur,Anantapur City,2024-03-24,Lease,Residential,23195000.0,"₹ 2,31,95,000 (2.32 Crore)"
TXN03541,Visakhapatnam,Anakapalle,2026-08-11,Lease,Residential,11355000.0,"₹ 1,13,55,000 (1.14 Crore)"
TXN03542,Kadapa,Kamalapuram,2024-01-04,Sale,Commercial,12167000.0,"₹ 1,21,67,000 (1.22 Crore)"
TXN03543,Guntur,Gorantla,2021-12-26,Lease,Industrial,7049000.0,"₹ 70,49,000 (70.49 Lakh)"
TXN03544,Kurnool,Abbas Nagar,2021-03-23,Sale,Residential,32465000.0,"₹ 3,24,65,000 (3.25 Crore)"
TXN03545,Visakhapatnam,Kurmannapalem,2024-05-17,Sale,Agricultural,3919000.0,"₹ 39,19,000 (39.19 Lakh)"
TXN03546,Kurnool,Abbas Nagar,2017-08-21,Resale,Residential,33137000.0,"₹ 3,31,37,000 (3.31 Crore)"
TXN03547,Visakhapatnam,Anakapalle,2025-12-25,Resale,Residential,11456000.0,"₹ 1,14,56,000 (1.15 Crore)"
TXN03548,Kadapa,Mariyapuram,2020-07-07,Sale,Agricultural,2907000.0,"₹ 29,07,000 (29.07 Lakh)"
TXN03549,Kadapa,Akkayapalli,2022-09-28,Sale,Residential,15412000.0,"₹ 1,54,12,000 (1.54 Crore)"
TXN03550,Rajahmundry,Bommuru,2026-05-12,Lease,Residential,34242000.0,"₹ 3,42,42,000 (3.42 Crore)"
TXN03551,Rajahmundry,Innespeta,2020-12-27,Resale,Agricultural,9750000.0,"₹ 97,50,000 (97.50 Lakh)"
TXN03552,Kadapa,Akkayapalli,2023-03-11,Sale,Residential,15415000.0,"₹ 1,54,15,000 (1.54 Crore)"
TXN03553,Kadapa,Mariyapuram,2020-10-09,Resale,Agricultural,2925000.0,"₹ 29,25,000 (29.25 Lakh)"
TXN03554,Kakinada,Jagannaickpur,2017-12-27,Lease,Industrial,20026000.0,"₹ 2,00,26,000 (2.00 Crore)"
TXN03555,Guntur,Amaravathi Road,2016-11-08,Lease,Residential,13580000.0,"₹ 1,35,80,000 (1.36 Crore)"
TXN03556,Vijayawada,Enikepadu,2026-03-01,Sale,Agricultural,8995000.0,"₹ 89,95,000 (89.95 Lakh)"
TXN03557,Nellore,Mini Bypass,2026-08-18,Resale,Agricultural,5644000.0,"₹ 56,44,000 (56.44 Lakh)"
TXN03558,Vijayawada,Gollapudi,2022-12-13,Sale,Industrial,14077000.0,"₹ 1,40,77,000 (1.41 Crore)"
TXN03559,Visakhapatnam,Anakapalle,2019-08-03,Lease,Residential,11521000.0,"₹ 1,15,21,000 (1.15 Crore)"
TXN03560,Tirupati,Karakambadi,2025-06-27,Lease,Commercial,22924000.0,"₹ 2,29,24,000 (2.29 Crore)"
TXN03561,Kurnool,C-Camp,2025-03-28,Resale,Commercial,27134000.0,"₹ 2,71,34,000 (2.71 Crore)"
TXN03562,Anantapur,Anantapur City,2023-06-23,Lease,Residential,23465000.0,"₹ 2,34,65,000 (2.35 Crore)"
TXN03563,Anantapur,Anantapur City,2025-11-27,Sale,Residential,23500000.0,"₹ 2,35,00,000 (2.35 Crore)"
TXN03564,Vijayawada,Gollapudi,2017-05-02,Lease,Industrial,14404000.0,"₹ 1,44,04,000 (1.44 Crore)"
TXN03565,Vijayawada,Gollapudi,2024-12-26,Lease,Industrial,15007000.0,"₹ 1,50,07,000 (1.50 Crore)"
TXN03566,Visakhapatnam,Kurmannapalem,2016-02-14,Resale,Agricultural,4063000.0,"₹ 40,63,000 (40.63 Lakh)"
TXN03567,Rajahmundry,Bommuru,2019-07-28,Lease,Residential,34851000.0,"₹ 3,48,51,000 (3.49 Crore)"
TXN03568,Anantapur,Gooty Road,2019-05-17,Lease,Agricultural,10119000.0,"₹ 1,01,19,000 (1.01 Crore)"
TXN03569,Guntur,Gorantla,2017-10-28,Sale,Agricultural,2985000.0,"₹ 29,85,000 (29.85 Lakh)"
TXN03570,Vijayawada,Gollapudi,2026-08-01,Sale,Industrial,15030000.0,"₹ 1,50,30,000 (1.50 Crore)"
TXN03571,Nellore,Magunta Layout,2024-11-27,Resale,Commercial,14773000.0,"₹ 1,47,73,000 (1.48 Crore)"
TXN03572,Vijayawada,Gollapudi,2025-09-20,Resale,Industrial,15335000.0,"₹ 1,53,35,000 (1.53 Crore)"
TXN03573,Visakhapatnam,Anakapalle,2018-10-17,Sale,Residential,11608000.0,"₹ 1,16,08,000 (1.16 Crore)"
TXN03574,Kadapa,Mariyapuram,2018-04-12,Resale,Agricultural,2944000.0,"₹ 29,44,000 (29.44 Lakh)"
TXN03575,Rajahmundry,Bommuru,2023-11-01,Sale,Residential,34913000.0,"₹ 3,49,13,000 (3.49 Crore)"
TXN03576,Kurnool,C-Camp,2021-08-01,Sale,Commercial,27181000.0,"₹ 2,71,81,000 (2.72 Crore)"
TXN03577,Anantapur,Gooty Road,2021-06-20,Resale,Commercial,24911000.0,"₹ 2,49,11,000 (2.49 Crore)"
TXN03578,Kakinada,Jagannaickpur,2024-06-20,Lease,Agricultural,7428000.0,"₹ 74,28,000 (74.28 Lakh)"
TXN03579,Kurnool,Abbas Nagar,2026-11-13,Sale,Residential,33328000.0,"₹ 3,33,28,000 (3.33 Crore)"
TXN03580,Kakinada,Jagannaickpur,2019-02-18,Sale,Agricultural,7507000.0,"₹ 75,07,000 (75.07 Lakh)"
TXN03581,Kakinada,Indrapalem,2025-06-05,Sale,Commercial,21980000.0,"₹ 2,19,80,000 (2.20 Crore)"
TXN03582,Anantapur,Gooty Road,2016-02-20,Lease,Commercial,25969000.0,"₹ 2,59,69,000 (2.60 Crore)"
TXN03583,Vijayawada,Gollapudi,2019-06-05,Sale,Industrial,16754000.0,"₹ 1,67,54,000 (1.68 Crore)"
TXN03584,Visakhapatnam,MVP Colony,2024-05-15,Sale,Commercial,7976000.0,"₹ 79,76,000 (79.76 Lakh)"
TXN03585,Tirupati,Karakambadi,2026-06-22,Sale,Commercial,23669000.0,"₹ 2,36,69,000 (2.37 Crore)"
TXN03586,Vijayawada,Gannavaram,2026-03-19,Sale,Commercial,23798000.0,"₹ 2,37,98,000 (2.38 Crore)"
TXN03587,Nellore,Magunta Layout,2017-12-03,Lease,Industrial,13589000.0,"₹ 1,35,89,000 (1.36 Crore)"
TXN03588,Tirupati,Karakambadi,2024-10-02,Lease,Commercial,23675000.0,"₹ 2,36,75,000 (2.37 Crore)"
TXN03589,Tirupati,Korlagunta,2025-04-05,Resale,Agricultural,8576000.0,"₹ 85,76,000 (85.76 Lakh)"
TXN03590,Guntur,Amaravathi Road,2016-04-26,Resale,Residential,13746000.0,"₹ 1,37,46,000 (1.37 Crore)"
TXN03591,Visakhapatnam,Madhurawada,2024-11-20,Resale,Industrial,4350000.0,"₹ 43,50,000 (43.50 Lakh)"
TXN03592,Vijayawada,Enikepadu,2018-05-27,Sale,Agricultural,9123000.0,"₹ 91,23,000 (91.23 Lakh)"
TXN03593,Kadapa,Kamalapuram,2026-12-07,Lease,Commercial,13006000.0,"₹ 1,30,06,000 (1.30 Crore)"
TXN03594,Kadapa,Akkayapalli,2019-09-02,Sale,Residential,15634000.0,"₹ 1,56,34,000 (1.56 Crore)"
TXN03595,Kakinada,Bhanugudi,2021-05-26,Resale,Residential,22330000.0,"₹ 2,23,30,000 (2.23 Crore)"
TXN03596,Vijayawada,Benz Circle,2024-01-17,Sale,Residential,26102000.0,"₹ 2,61,02,000 (2.61 Crore)"
TXN03597,Kadapa,Kamalapuram,2026-04-04,Resale,Commercial,13112000.0,"₹ 1,31,12,000 (1.31 Crore)"
TXN03598,Vijayawada,Enikepadu,2026-12-03,Resale,Agricultural,9206000.0,"₹ 92,06,000 (92.06 Lakh)"
TXN03599,Kadapa,Kamalapuram,2023-08-10,Sale,Commercial,13581000.0,"₹ 1,35,81,000 (1.36 Crore)"
TXN03600,Kurnool,Abbas Nagar,2017-01-25,Sale,Residential,34040000.0,"₹ 3,40,40,000 (3.40 Crore)"
TXN03601,Guntur,Gorantla,2019-09-16,Resale,Industrial,7719000.0,"₹ 77,19,000 (77.19 Lakh)"
TXN03602,Kurnool,Joharapuram,2020-12-28,Lease,Agricultural,9432000.0,"₹ 94,32,000 (94.32 Lakh)"
TXN03603,Anantapur,Housing Board,2016-07-01,Sale,Commercial,12640000.0,"₹ 1,26,40,000 (1.26 Crore)"
TXN03604,Anantapur,Anantapur City,2015-06-25,Lease,Residential,23813000.0,"₹ 2,38,13,000 (2.38 Crore)"
TXN03605,Anantapur,Housing Board,2021-08-01,Sale,Commercial,13187000.0,"₹ 1,31,87,000 (1.32 Crore)"
TXN03606,Kurnool,Joharapuram,2025-10-08,Lease,Industrial,15972000.0,"₹ 1,59,72,000 (1.60 Crore)"
TXN03607,Vijayawada,Gannavaram,2016-12-22,Resale,Commercial,23998000.0,"₹ 2,39,98,000 (2.40 Crore)"
TXN03608,Rajahmundry,Bommuru,2015-09-14,Sale,Residential,35638000.0,"₹ 3,56,38,000 (3.56 Crore)"
TXN03609,Visakhapatnam,MVP Colony,2021-06-18,Resale,Commercial,8114000.0,"₹ 81,14,000 (81.14 Lakh)"
TXN03610,Guntur,Inner Ring Road,2024-12-01,Lease,Commercial,8853000.0,"₹ 88,53,000 (88.53 Lakh)"
TXN03611,Anantapur,Housing Board,2025-06-18,Resale,Commercial,13319000.0,"₹ 1,33,19,000 (1.33 Crore)"
TXN03612,Guntur,Gorantla,2016-10-14,Sale,Industrial,7863000.0,"₹ 78,63,000 (78.63 Lakh)"
TXN03613,Visakhapatnam,MVP Colony,2023-04-18,Lease,Commercial,8431000.0,"₹ 84,31,000 (84.31 Lakh)"
TXN03614,Anantapur,Gooty Road,2015-01-09,Lease,Agricultural,10134000.0,"₹ 1,01,34,000 (1.01 Crore)"
TXN03615,Visakhapatnam,Madhurawada,2021-07-26,Resale,Industrial,4653000.0,"₹ 46,53,000 (46.53 Lakh)"
TXN03616,Rajahmundry,Innespeta,2022-02-05,Sale,Agricultural,9961000.0,"₹ 99,61,000 (99.61 Lakh)"
TXN03617,Nellore,Atmakur Bus Stand,2017-10-15,Resale,Residential,32709000.0,"₹ 3,27,09,000 (3.27 Crore)"
TXN03618,Nellore,Atmakur Bus Stand,2015-09-04,Sale,Residential,32926000.0,"₹ 3,29,26,000 (3.29 Crore)"
TXN03619,Guntur,Amaravathi Road,2016-12-10,Lease,Residential,13787000.0,"₹ 1,37,87,000 (1.38 Crore)"
TXN03620,Visakhapatnam,Anakapalle,2016-02-10,Resale,Residential,11739000.0,"₹ 1,17,39,000 (1.17 Crore)"
TXN03621,Tirupati,Korlagunta,2017-07-24,Lease,Agricultural,8603000.0,"₹ 86,03,000 (86.03 Lakh)"
TXN03622,Tirupati,Karakambadi,2021-06-09,Sale,Industrial,22166000.0,"₹ 2,21,66,000 (2.22 Crore)"
TXN03623,Nellore,Magunta Layout,2018-08-15,Sale,Commercial,14789000.0,"₹ 1,47,89,000 (1.48 Crore)"
TXN03624,Guntur,Inner Ring Road,2025-06-09,Resale,Commercial,8969000.0,"₹ 89,69,000 (89.69 Lakh)"
TXN03625,Kakinada,Jagannaickpur,2015-02-03,Lease,Agricultural,7609000.0,"₹ 76,09,000 (76.09 Lakh)"
TXN03626,Nellore,Magunta Layout,2021-10-16,Resale,Commercial,16080000.0,"₹ 1,60,80,000 (1.61 Crore)"
TXN03627,Vijayawada,Enikepadu,2023-06-22,Sale,Agricultural,9419000.0,"₹ 94,19,000 (94.19 Lakh)"
TXN03628,Kakinada,Jagannaickpur,2015-12-20,Lease,Agricultural,7628000.0,"₹ 76,28,000 (76.28 Lakh)"
TXN03629,Kadapa,Kadapa City,2018-07-26,Lease,Industrial,10659000.0,"₹ 1,06,59,000 (1.07 Crore)"
TXN03630,Guntur,Inner Ring Road,2023-05-07,Lease,Commercial,9021000.0,"₹ 90,21,000 (90.21 Lakh)"
TXN03631,Anantapur,Anantapur City,2022-10-11,Lease,Residential,23833000.0,"₹ 2,38,33,000 (2.38 Crore)"
TXN03632,Kakinada,Bhanugudi,2019-05-20,Lease,Residential,22351000.0,"₹ 2,23,51,000 (2.24 Crore)"
TXN03633,Nellore,Magunta Layout,2026-08-27,Lease,Industrial,13598000.0,"₹ 1,35,98,000 (1.36 Crore)"
TXN03634,Kurnool,C-Camp,2015-01-04,Resale,Commercial,27873000.0,"₹ 2,78,73,000 (2.79 Crore)"
TXN03635,Kadapa,Kamalapuram,2025-05-23,Resale,Commercial,13957000.0,"₹ 1,39,57,000 (1.40 Crore)"
TXN03636,Kakinada,Indrapalem,2021-12-07,Lease,Commercial,22620000.0,"₹ 2,26,20,000 (2.26 Crore)"
TXN03637,Visakhapatnam,Kurmannapalem,2022-12-03,Lease,Agricultural,4086000.0,"₹ 40,86,000 (40.86 Lakh)"
TXN03638,Tirupati,Alipiri,2016-03-22,Lease,Residential,29112000.0,"₹ 2,91,12,000 (2.91 Crore)"
TXN03639,Kakinada,Jagannaickpur,2026-04-02,Resale,Industrial,20861000.0,"₹ 2,08,61,000 (2.09 Crore)"
TXN03640,Kakinada,Jagannaickpur,2025-12-21,Sale,Industrial,21073000.0,"₹ 2,10,73,000 (2.11 Crore)"
TXN03641,Kurnool,C-Camp,2017-11-18,Resale,Commercial,28071000.0,"₹ 2,80,71,000 (2.81 Crore)"
TXN03642,Kurnool,Joharapuram,2017-07-11,Resale,Agricultural,9466000.0,"₹ 94,66,000 (94.66 Lakh)"
TXN03643,Guntur,Gorantla,2023-03-24,Lease,Agricultural,3079000.0,"₹ 30,79,000 (30.79 Lakh)"
TXN03644,Kadapa,Mariyapuram,2024-05-03,Lease,Agricultural,3044000.0,"₹ 30,44,000 (30.44 Lakh)"
TXN03645,Tirupati,Alipiri,2019-07-09,Resale,Residential,29539000.0,"₹ 2,95,39,000 (2.95 Crore)"
TXN03646,Nellore,Atmakur Bus Stand,2020-05-06,Lease,Residential,34228000.0,"₹ 3,42,28,000 (3.42 Crore)"
TXN03647,Guntur,Inner Ring Road,2022-12-22,Resale,Commercial,9026000.0,"₹ 90,26,000 (90.26 Lakh)"
TXN03648,Guntur,Gorantla,2023-09-04,Lease,Agricultural,3246000.0,"₹ 32,46,000 (32.46 Lakh)"
TXN03649,Vijayawada,Gannavaram,2016-11-24,Lease,Commercial,24875000.0,"₹ 2,48,75,000 (2.49 Crore)"
TXN03650,Tirupati,Karakambadi,2024-01-20,Resale,Commercial,23823000.0,"₹ 2,38,23,000 (2.38 Crore)"
TXN03651,Nellore,Atmakur Bus Stand,2026-04-18,Sale,Residential,34308000.0,"₹ 3,43,08,000 (3.43 Crore)"
TXN03652,Kakinada,Jagannaickpur,2025-09-05,Sale,Agricultural,7849000.0,"₹ 78,49,000 (78.49 Lakh)"
TXN03653,Tirupati,Karakambadi,2015-08-02,Sale,Commercial,23874000.0,"₹ 2,38,74,000 (2.39 Crore)"
TXN03654,Anantapur,Anantapur City,2021-10-08,Sale,Residential,24063000.0,"₹ 2,40,63,000 (2.41 Crore)"
TXN03655,Tirupati,Alipiri,2024-03-22,Lease,Residential,29571000.0,"₹ 2,95,71,000 (2.96 Crore)"
TXN03656,Nellore,Magunta Layout,2024-07-12,Sale,Industrial,14101000.0,"₹ 1,41,01,000 (1.41 Crore)"
TXN03657,Anantapur,Gooty Road,2017-07-16,Resale,Industrial,21774000.0,"₹ 2,17,74,000 (2.18 Crore)"
TXN03658,Kurnool,Abbas Nagar,2024-05-16,Resale,Residential,34588000.0,"₹ 3,45,88,000 (3.46 Crore)"
TXN03659,Kakinada,Bhanugudi,2017-03-02,Sale,Residential,22372000.0,"₹ 2,23,72,000 (2.24 Crore)"
TXN03660,Nellore,Mini Bypass,2026-07-22,Resale,Agricultural,5970000.0,"₹ 59,70,000 (59.70 Lakh)"
TXN03661,Kurnool,Joharapuram,2024-12-25,Sale,Industrial,17152000.0,"₹ 1,71,52,000 (1.72 Crore)"
TXN03662,Anantapur,Anantapur City,2021-09-11,Sale,Residential,24240000.0,"₹ 2,42,40,000 (2.42 Crore)"
TXN03663,Vijayawada,Enikepadu,2016-03-11,Lease,Agricultural,9869000.0,"₹ 98,69,000 (98.69 Lakh)"
TXN03664,Rajahmundry,Innespeta,2020-04-13,Lease,Agricultural,9976000.0,"₹ 99,76,000 (99.76 Lakh)"
TXN03665,Nellore,Magunta Layout,2018-04-09,Sale,Commercial,16262000.0,"₹ 1,62,62,000 (1.63 Crore)"
TXN03666,Vijayawada,Gollapudi,2022-03-26,Sale,Industrial,17478000.0,"₹ 1,74,78,000 (1.75 Crore)"
TXN03667,Anantapur,Housing Board,2015-04-26,Sale,Commercial,13638000.0,"₹ 1,36,38,000 (1.36 Crore)"
TXN03668,Anantapur,Anantapur City,2019-01-07,Lease,Residential,24504000.0,"₹ 2,45,04,000 (2.45 Crore)"
TXN03669,Anantapur,Gooty Road,2018-11-04,Lease,Industrial,21989000.0,"₹ 2,19,89,000 (2.20 Crore)"
TXN03670,Rajahmundry,Hukumpeta,2016-03-12,Lease,Commercial,35743000.0,"₹ 3,57,43,000 (3.57 Crore)"
TXN03671,Anantapur,Anantapur City,2016-10-17,Lease,Residential,24649000.0,"₹ 2,46,49,000 (2.46 Crore)"
TXN03672,Kurnool,Joharapuram,2023-01-21,Lease,Agricultural,9485000.0,"₹ 94,85,000 (94.85 Lakh)"
TXN03673,Nellore,Magunta Layout,2026-03-04,Resale,Industrial,14632000.0,"₹ 1,46,32,000 (1.46 Crore)"
TXN03674,Anantapur,Housing Board,2021-05-01,Resale,Commercial,13706000.0,"₹ 1,37,06,000 (1.37 Crore)"
TXN03675,Visakhapatnam,Kurmannapalem,2023-09-12,Lease,Agricultural,4090000.0,"₹ 40,90,000 (40.90 Lakh)"
TXN03676,Visakhapatnam,MVP Colony,2018-10-15,Lease,Commercial,8714000.0,"₹ 87,14,000 (87.14 Lakh)"
TXN03677,Kakinada,Indrapalem,2015-04-06,Sale,Commercial,22688000.0,"₹ 2,26,88,000 (2.27 Crore)"
TXN03678,Kakinada,Jagannaickpur,2016-11-22,Lease,Industrial,21088000.0,"₹ 2,10,88,000 (2.11 Crore)"
TXN03679,Tirupati,Karakambadi,2026-11-17,Resale,Industrial,22199000.0,"₹ 2,21,99,000 (2.22 Crore)"
TXN03680,Tirupati,Korlagunta,2022-02-28,Resale,Agricultural,8648000.0,"₹ 86,48,000 (86.48 Lakh)"
TXN03681,Kakinada,Jagannaickpur,2020-12-20,Sale,Agricultural,7987000.0,"₹ 79,87,000 (79.87 Lakh)"
TXN03682,Tirupati,Karakambadi,2022-07-06,Sale,Industrial,22243000.0,"₹ 2,22,43,000 (2.22 Crore)"
TXN03683,Kadapa,Kadapa City,2019-04-19,Lease,Industrial,10772000.0,"₹ 1,07,72,000 (1.08 Crore)"
TXN03684,Nellore,Magunta Layout,2018-09-19,Resale,Industrial,14795000.0,"₹ 1,47,95,000 (1.48 Crore)"
TXN03685,Kurnool,Joharapuram,2020-04-03,Resale,Agricultural,9503000.0,"₹ 95,03,000 (95.03 Lakh)"
TXN03686,Tirupati,Korlagunta,2026-02-01,Lease,Agricultural,8800000.0,"₹ 88,00,000 (88.00 Lakh)"
TXN03687,Vijayawada,Gannavaram,2025-12-06,Resale,Commercial,24924000.0,"₹ 2,49,24,000 (2.49 Crore)"
TXN03688,Nellore,Magunta Layout,2019-09-15,Resale,Commercial,16568000.0,"₹ 1,65,68,000 (1.66 Crore)"
TXN03689,Kakinada,Bhanugudi,2016-10-04,Sale,Residential,22467000.0,"₹ 2,24,67,000 (2.25 Crore)"
TXN03690,Kakinada,Jagannaickpur,2015-12-15,Sale,Industrial,21313000.0,"₹ 2,13,13,000 (2.13 Crore)"
TXN03691,Vijayawada,Gollapudi,2024-11-23,Sale,Industrial,18292000.0,"₹ 1,82,92,000 (1.83 Crore)"
TXN03692,Anantapur,Housing Board,2022-07-26,Sale,Industrial,10905000.0,"₹ 1,09,05,000 (1.09 Crore)"
TXN03693,Kakinada,Indrapalem,2026-11-22,Resale,Commercial,23319000.0,"₹ 2,33,19,000 (2.33 Crore)"
TXN03694,Rajahmundry,Bommuru,2018-12-09,Resale,Residential,35819000.0,"₹ 3,58,19,000 (3.58 Crore)"
TXN03695,Nellore,Magunta Layout,2018-09-15,Lease,Industrial,14963000.0,"₹ 1,49,63,000 (1.50 Crore)"
TXN03696,Tirupati,Karakambadi,2021-06-03,Lease,Commercial,23877000.0,"₹ 2,38,77,000 (2.39 Crore)"
TXN03697,Visakhapatnam,Madhurawada,2023-09-17,Sale,Industrial,4765000.0,"₹ 47,65,000 (47.65 Lakh)"
TXN03698,Anantapur,Housing Board,2021-09-11,Lease,Commercial,13995000.0,"₹ 1,39,95,000 (1.40 Crore)"
TXN03699,Visakhapatnam,Anakapalle,2015-03-08,Sale,Residential,11750000.0,"₹ 1,17,50,000 (1.18 Crore)"
TXN03700,Rajahmundry,Innespeta,2017-05-08,Resale,Agricultural,10134000.0,"₹ 1,01,34,000 (1.01 Crore)"
TXN03701,Visakhapatnam,Madhurawada,2016-03-27,Sale,Industrial,4895000.0,"₹ 48,95,000 (48.95 Lakh)"
TXN03702,Kurnool,Abbas Nagar,2015-09-18,Sale,Residential,34643000.0,"₹ 3,46,43,000 (3.46 Crore)"
TXN03703,Visakhapatnam,Madhurawada,2021-01-10,Lease,Industrial,4906000.0,"₹ 49,06,000 (49.06 Lakh)"
TXN03704,Tirupati,Korlagunta,2022-07-24,Lease,Agricultural,8973000.0,"₹ 89,73,000 (89.73 Lakh)"
TXN03705,Kadapa,Mariyapuram,2020-01-25,Sale,Agricultural,3126000.0,"₹ 31,26,000 (31.26 Lakh)"
TXN03706,Kakinada,Jagannaickpur,2023-12-23,Sale,Industrial,21337000.0,"₹ 2,13,37,000 (2.13 Crore)"
TXN03707,Kakinada,Bhanugudi,2024-04-07,Sale,Residential,22688000.0,"₹ 2,26,88,000 (2.27 Crore)"
TXN03708,Kurnool,Joharapuram,2018-09-11,Resale,Agricultural,10387000.0,"₹ 1,03,87,000 (1.04 Crore)"
TXN03709,Tirupati,Karakambadi,2023-01-04,Sale,Commercial,25804000.0,"₹ 2,58,04,000 (2.58 Crore)"
TXN03710,Kadapa,Kadapa City,2016-06-18,Sale,Industrial,11318000.0,"₹ 1,13,18,000 (1.13 Crore)"
TXN03711,Nellore,Magunta Layout,2026-06-02,Resale,Industrial,15020000.0,"₹ 1,50,20,000 (1.50 Crore)"
TXN03712,Kurnool,Abbas Nagar,2022-02-17,Resale,Residential,34902000.0,"₹ 3,49,02,000 (3.49 Crore)"
TXN03713,Anantapur,Gooty Road,2019-10-05,Lease,Agricultural,10464000.0,"₹ 1,04,64,000 (1.05 Crore)"
TXN03714,Visakhapatnam,Madhurawada,2024-07-03,Sale,Industrial,5045000.0,"₹ 50,45,000 (50.45 Lakh)"
TXN03715,Kakinada,Indrapalem,2024-06-06,Sale,Commercial,23776000.0,"₹ 2,37,76,000 (2.38 Crore)"
TXN03716,Tirupati,Karakambadi,2018-08-28,Lease,Industrial,22883000.0,"₹ 2,28,83,000 (2.29 Crore)"
TXN03717,Kadapa,Mariyapuram,2021-03-23,Resale,Agricultural,3146000.0,"₹ 31,46,000 (31.46 Lakh)"
TXN03718,Guntur,Amaravathi Road,2026-03-14,Lease,Residential,13883000.0,"₹ 1,38,83,000 (1.39 Crore)"
TXN03719,Vijayawada,Gannavaram,2020-02-14,Resale,Commercial,25259000.0,"₹ 2,52,59,000 (2.53 Crore)"
TXN03720,Anantapur,Housing Board,2015-11-03,Lease,Commercial,14535000.0,"₹ 1,45,35,000 (1.45 Crore)"
TXN03721,Kadapa,Kamalapuram,2024-04-07,Sale,Commercial,14562000.0,"₹ 1,45,62,000 (1.46 Crore)"
TXN03722,Vijayawada,Gollapudi,2017-01-14,Sale,Industrial,18427000.0,"₹ 1,84,27,000 (1.84 Crore)"
TXN03723,Visakhapatnam,Madhurawada,2025-12-17,Lease,Industrial,5052000.0,"₹ 50,52,000 (50.52 Lakh)"
TXN03724,Kakinada,Bhanugudi,2021-09-02,Resale,Residential,22887000.0,"₹ 2,28,87,000 (2.29 Crore)"
TXN03725,Kurnool,Joharapuram,2015-04-26,Resale,Industrial,17158000.0,"₹ 1,71,58,000 (1.72 Crore)"
TXN03726,Tirupati,Alipiri,2023-01-09,Resale,Residential,29642000.0,"₹ 2,96,42,000 (2.96 Crore)"
TXN03727,Nellore,Atmakur Bus Stand,2023-04-09,Resale,Residential,34345000.0,"₹ 3,43,45,000 (3.43 Crore)"
TXN03728,Kakinada,Jagannaickpur,2021-01-19,Lease,Industrial,21551000.0,"₹ 2,15,51,000 (2.16 Crore)"
TXN03729,Kurnool,Abbas Nagar,2019-06-13,Resale,Residential,35368000.0,"₹ 3,53,68,000 (3.54 Crore)"
TXN03730,Kakinada,Indrapalem,2022-05-05,Lease,Commercial,23864000.0,"₹ 2,38,64,000 (2.39 Crore)"
TXN03731,Guntur,Gorantla,2015-05-20,Resale,Industrial,8239000.0,"₹ 82,39,000 (82.39 Lakh)"
TXN03732,Anantapur,Gooty Road,2025-09-10,Resale,Agricultural,10499000.0,"₹ 1,04,99,000 (1.05 Crore)"
TXN03733,Nellore,Atmakur Bus Stand,2021-05-16,Sale,Residential,34514000.0,"₹ 3,45,14,000 (3.45 Crore)"
